frame_file,frame_index,video_time_s,frame_abs_ms,lat,lon,altitude,speed,bearing,horizontalAccuracy,in_gps_range
2810_Glendale_00000.jpg,0,1.9669851551956816,1773505218476.985,34.107486767103445,-118.26338569786708,99.83390767630236,0.310337848728297,186.95841256205495,9.380138537958574,True
2810_Glendale_00001.jpg,1,2.9671470985155195,1773505219477.1472,34.10749563280213,-118.26337994316192,95.76686110593505,0.2997013546199091,69.06503777064142,3.940885544965176,True
2810_Glendale_00002.jpg,2,3.9673090418353576,1773505220477.309,34.107493529741404,-118.26337280578939,96.16807071020881,0.6203956379216805,152.77585542601457,3.5355339059327373,True
2810_Glendale_00003.jpg,3,4.967470985155196,1773505221477.471,34.1074883682663,-118.26336689162966,96.5302610506102,0.7445394957927194,161.6549130516252,3.5355339059327373,True
2810_Glendale_00004.jpg,4,5.967632928475034,1773505222477.6328,34.10748169792846,-118.26336214965252,97.50918865899258,0.9646385840319225,166.14610798297184,3.5355339059327373,True
2810_Glendale_00005.jpg,5,6.9677948717948714,1773505223477.795,34.107472170733224,-118.26335817954126,97.6124416954438,1.238823693497225,171.80335860248454,3.5355339059327373,True
2810_Glendale_00006.jpg,6,7.96795681511471,1773505224477.9568,34.107462182673345,-118.26335583092998,97.04785273929001,1.149999976158142,175.0467328701355,3.5355339059327373,True
2810_Glendale_00007.jpg,7,8.968118758434548,1773505225478.1187,34.10745264056091,-118.26335476996371,96.8385307272976,1.164335455751704,176.78921437019207,3.5355339059327373,True
2810_Glendale_00008.jpg,8,9.968280701754386,1773505226478.2808,34.10744288848134,-118.26335421580039,96.35156084399769,1.1799999475479126,179.40310531150757,3.5355339059327373,True
2810_Glendale_00009.jpg,9,10.968442645074225,1773505227478.4426,34.10743276850663,-118.26335339949082,96.0671687742413,1.1799999475479126,178.70110030549748,3.5355339059327373,True
2810_Glendale_00010.jpg,10,11.968604588394061,1773505228478.6045,34.10742099714336,-118.26335153690826,96.37202803340307,1.2421870229003231,174.11472224026164,3.5355339059327373,True
2810_Glendale_00011.jpg,11,12.9687665317139,1773505229478.7666,34.107408646768576,-118.26334931330611,96.56433112643988,1.3099999427795275,171.91406303586572,4.116048588191343,True
2810_Glendale_00012.jpg,12,13.968928475033739,1773505230478.9285,34.107396929640984,-118.26334552934269,96.51229454042756,1.309999942779513,168.2116014120101,4.7486515301917835,True
2810_Glendale_00013.jpg,13,14.969090418353577,1773505231479.0903,34.10738559808066,-118.26333995526785,96.48728174882523,1.2812674602767027,162.83285339157578,4.748651530191783,True
2810_Glendale_00014.jpg,14,15.969252361673414,1773505232479.2524,34.10737430068762,-118.26333393705048,96.6044448072828,1.264371369169267,159.6830437386738,4.748651530191782,True
2810_Glendale_00015.jpg,15,16.969414304993254,1773505233479.4143,34.10736302576008,-118.26332742698033,96.80612926078004,1.2656233922100648,157.5146140451681,4.748651530191783,True
2810_Glendale_00016.jpg,16,17.96957624831309,1773505234479.5762,34.107353089740016,-118.26332108230962,96.79509215217415,1.2212364442726826,155.96868417766518,4.748651530191781,True
2810_Glendale_00017.jpg,17,18.969738191632928,1773505235479.7383,34.10734497475734,-118.26331408242851,96.52751995738836,1.1420436946718269,151.3155723709997,4.748651530191778,True
2810_Glendale_00018.jpg,18,19.969900134952766,1773505236479.9001,34.107337317646156,-118.26330529939177,96.32034038996603,1.1235815857823706,144.45176126254086,4.748651530191777,True
2810_Glendale_00019.jpg,19,20.970062078272605,1773505237480.062,34.10732922612895,-118.26329470861668,95.94794778740606,1.179196432438792,138.61450689427414,4.748651530191779,True
2810_Glendale_00020.jpg,20,21.970224021592443,1773505238480.224,34.10732126567248,-118.26328367847378,95.59528462099183,1.2000000476836945,135.8859132940313,4.74865153019178,True
2810_Glendale_00021.jpg,21,22.970385964912282,1773505239480.386,34.10731292394893,-118.26327387064839,95.3881327723927,1.2000000476836945,138.23572490064535,4.74865153019178,True
2810_Glendale_00022.jpg,22,23.97054790823212,1773505240480.5479,34.10730509815559,-118.26326745824834,95.05947572271762,1.118327534576439,145.19906345931437,4.748651530191777,True
2810_Glendale_00023.jpg,23,24.970709851551955,1773505241480.71,34.10729897177565,-118.26326247797633,94.87289549572827,0.9723282290568286,147.7381050228303,4.748651530191774,True
2810_Glendale_00024.jpg,24,25.970871794871794,1773505242480.8718,34.10729082787682,-118.26325421534796,95.04858170191704,1.0830768903395305,144.87079721264402,4.748651530191776,True
2810_Glendale_00025.jpg,25,26.971033738191633,1773505243481.0337,34.107282498121975,-118.26324499063544,95.23895017086599,1.135336926358536,140.0827020853788,4.748651530191778,True
2810_Glendale_00026.jpg,26,27.97119568151147,1773505244481.1958,34.107274694244616,-118.26323644135311,95.32449312362682,1.1054664326776378,138.74765410072516,4.748651530191777,True
2810_Glendale_00027.jpg,27,28.97135762483131,1773505245481.3577,34.107265431967,-118.26322792625272,95.54250771890115,1.1529952350504198,141.35445437012808,4.748651530191779,True
2810_Glendale_00028.jpg,28,29.971519568151148,1773505246481.5195,34.107256430555005,-118.26321960273172,95.60808613312048,1.1229595064926192,140.7942640931353,4.748651530191777,True
2810_Glendale_00029.jpg,29,30.971681511470987,1773505247481.6814,34.107247114080664,-118.26320989735318,95.2645717209651,1.1799999475478924,138.60609277239794,4.748651530191779,True
2810_Glendale_00030.jpg,30,31.971843454790825,1773505248481.8435,34.10723947859486,-118.26319923161542,94.8438913593699,1.1655462427220644,133.1752409009823,4.748651530191779,True
2810_Glendale_00031.jpg,31,32.97200539811066,1773505249482.0054,34.1072189475273,-118.2632066407772,95.96628167761412,0.9916901767111036,116.31316810173419,6.123785926723068,True
2810_Glendale_00032.jpg,32,33.9721673414305,1773505250482.1672,34.10719856567528,-118.26321558997829,97.24146011821365,0.8553047998822412,98.9778216214828,6.278416331250928,True
2810_Glendale_00033.jpg,33,34.97232928475034,1773505251482.3293,34.1071920633518,-118.26320572801023,97.08482042783325,0.8733427718531949,105.28762927414603,5.585588051070201,True
2810_Glendale_00034.jpg,34,35.972491228070176,1773505252482.4912,34.10718528158172,-118.26319315764839,96.92502237041165,0.8317125655521204,107.90179438130517,6.366824015780839,True
2810_Glendale_00035.jpg,35,36.972653171390014,1773505253482.653,34.107175957892586,-118.26317860333172,96.89808615361515,0.8603819581076049,107.83772545419818,6.441727852181506,True
2810_Glendale_00036.jpg,36,37.97281511470985,1773505254482.8152,34.1071664721558,-118.26316472249624,97.18132160815654,0.9861038182867586,107.19801101594325,6.340300167140076,True
2810_Glendale_00037.jpg,37,38.97297705802969,1773505255482.977,34.10715990543045,-118.26314882241068,97.39447053220253,1.0031059118933834,110.0315263264488,6.409943259026846,True
2810_Glendale_00038.jpg,38,39.97313900134953,1773505256483.139,34.10715735260673,-118.26313352759414,97.0383005464516,0.8172393720016792,119.53151927413316,6.713365568390178,True
2810_Glendale_00039.jpg,39,40.97330094466937,1773505257483.301,34.107155110247966,-118.26311747993064,96.67482461724764,0.9175974590374,130.10679985018007,6.561787847874306,True
2810_Glendale_00040.jpg,40,41.97346288798921,1773505258483.463,34.107156970632815,-118.26309060322403,96.69645377216209,1.3181919824800064,114.86376341613715,6.35392722117858,True
2810_Glendale_00041.jpg,41,42.973624831309046,1773505259483.6248,34.10716708109786,-118.26306351514978,96.79913305530609,1.1645299860126905,66.99904722930708,6.2770246853194225,True
2810_Glendale_00042.jpg,42,43.97378677462888,1773505260483.7869,34.10716566582365,-118.26304693235389,96.69847605091957,0.9816524381812316,79.49479521291016,6.124664191164593,True
2810_Glendale_00043.jpg,43,44.973948717948716,1773505261483.9487,34.107155012545086,-118.26302993886495,96.44693034695372,1.2359830016864526,116.44287952666551,5.9683126469899745,True
