time,seconds_elapsed,altitude,speedAccuracy,bearingAccuracy,latitude,altitudeAboveMeanSeaLevel,bearing,horizontalAccuracy,verticalAccuracy,longitude,speed
1773505742665192200,-50.01280786132813,97.30859207587577,-1,-1,34.10683114177212,132.01917480903006,-1,25.992198383596836,25.777976181423956,-118.26263472978434,-1
1773505751665192200,-41.01280786132813,97.30859207587577,-1,-1,34.10683114177212,132.01917480903006,-1,25.992198383596836,25.777976181423956,-118.26263472978434,-1
1773505792762622000,0.0846220703125,97.25598504194517,-1,-1,34.10750553466462,128.9443757737567,-1,1200.1383508800836,68.76793522224676,-118.26436043533411,-1
1773505793425114000,0.747114013671875,97.30840574780004,-1,-1,34.10669682378711,132.01898848095433,-1,30.425240242542213,28.31119047256958,-118.26236770869843,-1
1773505793594003700,0.916003662109375,100.921875,0.8199999928474426,33.92592868295227,34.10682044366046,135.6324577331543,140.9765625,12.819702641569739,16,-118.26229114687715,1.4700000286102295
1773505794579000800,1.901000732421875,99.96173095703125,1.2100000381469727,50.9507113590589,34.10681115312196,134.67231369018555,140.9765625,12.949938248751117,16,-118.2622801757786,1.4700000286102295
1773505795577996500,2.89999658203125,95.949462890625,0.8700000047683716,43.67794642139683,34.106817853154354,130.6600456237793,72.0703125,13.077404256340609,3,-118.26227841537454,1.4700000286102295
1773505795996990700,3.31899072265625,97.524658203125,0.9900000095367432,26.96517020167097,34.10684128326413,132.2352409362793,186.6796875,13.086728606667895,4,-118.26236237418541,1.4700000286102295
1773505796996988000,4.31898779296875,97.699951171875,1.4600000381469727,52.770383036977016,34.106830379468846,132.4105339050293,111.4453125,3.659853473818825,3,-118.2623519255219,1.4800000190734863
1773505797996982800,5.318982666015625,97.13140869140625,1.0499999523162842,61.62592820157364,34.10683722696478,131.84199142456055,109.3359375,3.5313624100691605,3,-118.26231680876401,0.8299999833106995
1773505799000415200,6.322415283203125,96.115234375,1.2100000381469727,63.34992258959822,34.10683221528776,130.8258171081543,124.453125,3.5345575611506788,3,-118.26230551787927,0.9100000262260437
1773505800000395300,7.322395263671875,95.66094970703125,1.409999966621399,69.85838935913587,34.10682773287913,130.37153244018555,123.046875,3.5353093275492573,3,-118.26229429905622,0.8799999952316284
1773505801000369700,8.32236962890625,95.95086669921875,1.850000023841858,46.67246869316509,34.10681333571562,130.66144943237305,137.4609375,3.5354842365429713,3,-118.26227574033396,0.9100000262260437
1773505802000350000,9.322349853515625,95.2650146484375,2.0799999237060547,49.600608356389984,34.106812548070394,129.9755973815918,106.875,3.535524002285981,3,-118.26224353659877,2.309999942779541
