frame_file,frame_index,video_time_s,frame_abs_ms,lat,lon,altitude,speed,bearing,horizontalAccuracy,in_gps_range
2622_Farwell_00000.jpg,0,1.9669809143364403,1773506434341.981,34.1060274582183,-118.25981114227751,96.43326409467441,0.0,288.9558838555993,7.54913131494829,True
2622_Farwell_00001.jpg,1,2.967140701287173,1773506435342.1406,34.106060722153,-118.25986190314602,96.30613072636258,0.21253786981528178,235.69469650042967,4.190099568606486,True
2622_Farwell_00002.jpg,2,3.967300488237905,1773506436342.3005,34.106076218447186,-118.2598679278453,96.26810068960101,0.6200000047683716,19.37388953837267,3.4991816113153833,True
2622_Farwell_00003.jpg,3,4.967460275188637,1773506437342.4602,34.10608777286907,-118.25986706864556,95.97973770925876,0.9150910378200353,5.855931174905139,3.469110422394135,True
2622_Farwell_00004.jpg,4,5.96762006213937,1773506438342.62,34.10610229590413,-118.25986645509593,95.59117917721579,1.53491297478386,5.263024874637449,3.3711088126767494,True
2622_Farwell_00005.jpg,5,6.967779849090102,1773506439342.7798,34.106116005550774,-118.25986636610074,95.13521182214902,1.585087843401204,3.725716385204418,3.432036601074117,True
2622_Farwell_00006.jpg,6,7.9679396360408346,1773506440342.9397,34.10612796021314,-118.25986638654688,94.56075409559811,1.4216295886713333,6.213544045749931,3.493531596955702,True
2622_Farwell_00007.jpg,7,8.968099422991568,1773506441343.0994,34.10614232163869,-118.25986562331921,94.56927693302933,1.2344282178348016,9.594212576339162,3.367451871569501,True
2622_Farwell_00008.jpg,8,9.9682592099423,1773506442343.2593,34.106156708921304,-118.25986530777266,94.5101761379309,1.090000033378601,0.9338702161345293,3.1920393821686948,True
2622_Farwell_00009.jpg,9,10.968418996893032,1773506443343.419,34.106165168310845,-118.25986719324712,94.28899379553503,1.0212391177461186,122.41797457021326,3.1073018345347507,True
2622_Farwell_00010.jpg,10,11.968578783843764,1773506444343.5789,34.10617255864149,-118.25986944472065,94.19408556901071,0.8899999856948853,236.22389491476545,3.172498265376736,True
2622_Farwell_00011.jpg,11,12.968738570794496,1773506445343.7385,34.106181083095464,-118.25987031591775,94.0139770773801,0.8899999856948823,10.195312829416636,3.1692536248484378,True
2622_Farwell_00012.jpg,12,13.968898357745228,1773506446343.8984,34.10619011561415,-118.25986963926174,93.97180765789605,0.9072123625323811,9.953264460497499,3.189533403585173,True
2622_Farwell_00013.jpg,13,14.969058144695962,1773506447344.058,34.10620162368657,-118.25986933175118,93.98800570178895,1.1294198376887152,6.586315691413263,3.4248356957946076,True
2622_Farwell_00014.jpg,14,15.969217931646694,1773506448344.218,34.10621405984147,-118.25986990274929,94.2876911412734,1.3383960041120408,2.508277162921474,3.5890195166338827,True
2622_Farwell_00015.jpg,15,16.969377718597425,1773506449344.3777,34.106223071356915,-118.25986995981715,94.51450952760965,1.0499999523162695,5.39462384920212,3.9660069465955825,True
2622_Farwell_00016.jpg,16,17.96953750554816,1773506450344.5376,34.10623342390459,-118.25986921812742,94.57694491217673,1.053448548080069,5.503760803470941,4.192535982507015,True
2622_Farwell_00017.jpg,17,18.969697292498893,1773506451344.6973,34.106245911613584,-118.25986797952314,94.73120134798637,1.1324530654150888,5.273438132507344,4.412534443509615,True
2622_Farwell_00018.jpg,18,19.969857079449625,1773506452344.8572,34.10626019465655,-118.259868074545,94.90969491150865,1.2147731959577326,5.27343817848712,4.748651530191781,True
2622_Farwell_00019.jpg,19,20.970016866400357,1773506453345.0168,34.106270226398145,-118.2598686218452,95.08438056292269,1.1100000143050976,127.03937652184273,4.748651530191777,True
2622_Farwell_00020.jpg,20,21.97017665335109,1773506454345.1768,34.10628039196117,-118.25987066479388,95.25766451142836,1.082362016177574,358.01208075246615,4.748651530191776,True
2622_Farwell_00021.jpg,21,22.97033644030182,1773506455345.3364,34.10628968788544,-118.25987173846812,95.53133813867152,1.0299999713897567,358.12067704220914,4.748651530191775,True
2622_Farwell_00022.jpg,22,23.970496227252553,1773506456345.4963,34.10629897235081,-118.25987319501316,95.801233021851,1.0299999713897567,357.89062476961243,4.748651530191775,True
2622_Farwell_00023.jpg,23,24.970656014203286,1773506457345.656,34.10630862369404,-118.2598752490015,95.90709122784048,1.0057842225815226,357.8906247750288,4.748651530191775,True
2622_Farwell_00024.jpg,24,25.970815801154018,1773506458345.816,34.106316928536145,-118.25987683194084,95.8780797947364,0.8596325808912014,357.8906248077196,4.748651530191771,True
2622_Farwell_00025.jpg,25,26.97097558810475,1773506459345.9756,34.106324243693436,-118.25987768208321,95.88122608909569,0.7115501208424649,357.8906248408423,4.7486515301917676,True
2622_Farwell_00026.jpg,26,27.971135375055482,1773506460346.1353,34.106334498135745,-118.25987764548277,95.87823099741226,0.7900000214576661,357.8906248232948,4.748651530191769,True
2622_Farwell_00027.jpg,27,28.971295162006214,1773506461346.2952,34.10634643505317,-118.25987651421622,95.89550234998502,0.8558472754361256,235.44234797069893,4.748651530191771,True
2622_Farwell_00028.jpg,28,29.971454948956946,1773506462346.4548,34.1063598958148,-118.25987474982388,96.18340230594475,1.0389426415688898,4.5703130030880725,4.7486515301917755,True
2622_Farwell_00029.jpg,29,30.97161473590768,1773506463346.6147,34.10637357912771,-118.25987367480546,96.3771228076496,1.1604063277448555,4.570313061904804,4.748651530191779,True
2622_Farwell_00030.jpg,30,31.97177452285841,1773506464346.7744,34.106386641731234,-118.25987333660198,96.52550075098944,1.1695888594460715,4.326302926576962,4.748651530191779,True
2622_Farwell_00031.jpg,31,32.97193430980914,1773506465346.9343,34.10640015001399,-118.25987272897281,97.50680098341596,1.1293511743353033,127.36064141106085,4.027194248974365,True
2622_Farwell_00032.jpg,32,33.972094096759875,1773506466347.094,34.10641455851604,-118.25987137932002,99.38636327825816,1.1154695372886638,234.9183142782304,3.052718105297928,True
2622_Farwell_00033.jpg,33,34.97225388371061,1773506467347.254,34.10642596423435,-118.25987317539733,99.61486555986791,1.164796820600817,123.92468826887915,3.8116007275443997,True
2622_Farwell_00034.jpg,34,35.97241367066134,1773506468347.4136,34.10643926481688,-118.2598747027519,99.73734246498117,1.104940492397986,234.77221047836883,3.945533191346238,True
2622_Farwell_00035.jpg,35,36.97257345761207,1773506469347.5735,34.10645008173316,-118.25987229065724,99.66686088975486,0.9549038396627009,10.877567915422981,3.9442605506820136,True
2622_Farwell_00036.jpg,36,37.972733244562804,1773506470347.7332,34.106456900834026,-118.2598768467133,99.55625782159413,0.7796748094527238,132.33790559520781,3.83252166520798,True
2622_Farwell_00037.jpg,37,38.972893031513536,1773506471347.893,34.106468756703876,-118.25987968798833,99.6011517847808,0.7859961984348062,233.3815043262031,3.9359981735824268,True
2622_Farwell_00038.jpg,38,39.973052818464275,1773506472348.0527,34.1064836622409,-118.25987622324304,99.44789718205335,1.1549290764205062,9.694441037126307,3.7822002471634404,True
