time,seconds_elapsed,altitude,speedAccuracy,bearingAccuracy,latitude,altitudeAboveMeanSeaLevel,bearing,horizontalAccuracy,verticalAccuracy,longitude,speed
1773506902967884000,-13.883115966796876,106.31074432590663,-1,-1,34.10801405419018,141.02132705906092,-1,26.280246672601983,3,-118.26254551013365,-1
1773506916928139000,0.077138916015625,106.31074432590663,-1,-1,34.10798954940935,141.02132705906092,-1,1042.6388118739892,3,-118.26356295902009,-1
1773506917421859000,0.570859130859375,106.31074432590663,-1,-1,34.108184125438,141.02132705906092,-1,20.657761962514197,3,-118.2625834554789,-1
1773506917567957800,0.716957763671875,93.8704833984375,0.5899999737739563,35.663959109721226,34.10806434611238,128.5810661315918,45.703125,12.49878333498638,12,-118.26226389561988,1
1773506918999958300,2.148958251953125,104.37994384765625,1.1100000143051147,55.02521289710582,34.108028223808084,139.09052658081055,323.7890625,3.5160083670875824,3,-118.26222482821838,1.059999942779541
1773506919999959600,3.14895947265625,105.67279052734375,1.0700000524520874,44.0013183125565,34.108039052697706,140.38337326049805,301.9921875,3.530959980188738,3,-118.26223931812473,1.059999942779541
1773506920999959600,4.14895947265625,105.8857421875,1.159999966621399,57.41319729510401,34.10804388748524,140.5963249206543,304.1015625,3.534455805216966,3,-118.26224813552184,1.059999942779541
1773506921999961900,5.1489619140625,106.0457763671875,1.0399999618530273,63.06724838060808,34.10804849001005,140.7563591003418,308.3203125,3.535283680258149,3,-118.26225762752496,0.7900000214576721
1773506922999962400,6.14896240234375,106.451416015625,1.149999976158142,49.429679457315835,34.10805708335748,141.1619987487793,318.515625,3.535474648038503,3,-118.26226892416172,1.2799999713897705
1773506923999869700,7.14886962890625,106.50823974609375,1.0399999618530273,51.19118182916753,34.108061129891304,141.21882247924805,309.7265625,3.5355201246607155,3,-118.26228195116919,1.1100000143051147
1773506924999869700,8.14886962890625,106.39794921875,1.8700000047683716,67.01418930571583,34.10806814181837,141.1085319519043,297.7734375,3.544547652001803,3,-118.26229546678677,1.2699999809265137
1773506925999873500,9.14887353515625,106.4151611328125,1.5399999618530273,68.11351508281855,34.10807646645298,141.1257438659668,326.6015625,3.5355332549253915,3,-118.26230700027214,1.1100000143051147
1773506926999887600,10.1488876953125,106.35888671875,0.7400000095367432,43.34286758599976,34.10807977071861,141.0694694519043,312.890625,3.535533765916711,3,-118.26231595452221,0.9900000095367432
1773506927999869700,11.14886962890625,106.103515625,1.3899999856948853,49.861589884576176,34.10808672483275,140.8140983581543,300.5859375,3.5355338713965803,3,-118.26232910785187,1.5399999618530273
1773506928999873500,12.14887353515625,105.85321044921875,2.140000104904175,61.347147200410404,34.10809057901223,140.56379318237305,278.4375,3.535533898271573,3,-118.26234628748615,1.5399999618530273
1773506929999879400,13.14887939453125,106.0635986328125,1.7799999713897705,28.524459700502568,34.108111251452854,140.7741813659668,324.84375,3.2935385616039015,3,-118.26236410760436,1.7100000381469727
1773506930999879400,14.14887939453125,106.06359887775034,1.7799999713897061,84.34542006585039,34.108124260334534,140.77418161090463,324.8437440160244,4.628714612070355,4.023819716580347,-118.2623743607438,1.710000038146911
1773506931999883800,15.1488837890625,106.12908960040659,1.679999947547852,79.60691211466627,34.108140698972484,140.83967233356088,319.2187432119935,4.705785674749198,4.02936443818852,-118.2623893650328,1.710000038146911
1773506932999885000,16.148885009765625,106.72277837060392,1.28999996185302,156.01002777783629,34.108137602510816,141.43336110375822,330.1171854712926,4.733089130118412,4.029364438188558,-118.26238575885408,0.6700000166892968
1773506933999886000,17.148885986328125,107.19927993416786,2.119999885559038,132.13873088512997,34.1081267417548,141.90986266732216,260.1562422157434,4.742646176247879,4.029364438188539,-118.26240525877826,1.299999952316257
1773506934999891700,18.1488916015625,107.0785523802042,1.1000000238418373,72.46448443030278,34.10812859668691,141.7891351133585,280.89843015961924,4.7466536552370435,4.0293644381885425,-118.26241761914943,1.2300000190734635
1773506935999893200,19.148893310546875,107.37121595349163,1.340000033378576,88.27491768248174,34.10812880734016,142.08179868664593,279.8437426348583,4.74786158926056,4.029364438188542,-118.26242922490194,1.2300000190734632
1773506936999892200,20.148892333984374,106.48345960024744,0.8000000119209151,54.47291816157993,34.10813379797164,141.19404233340174,294.2578059064713,4.748349019574651,4.0293644381885425,-118.26243852009488,1.1900000572204386
1773506937999897600,21.148897705078124,106.18975844420493,0.97000002861021,61.4043894340254,34.108140378760474,140.90034117735922,297.7734306170974,4.748651530191783,4.02936443818854,-118.26244891580444,1.2799999713897448
1773506938999905000,22.148905029296873,106.51324475556612,1.0700000524520688,72.85753052697495,34.108145280019286,141.22382748872042,300.5859312741079,4.74865153019178,4.029364438188543,-118.26245696424638,1.1900000572204383
1773506939999912700,23.14891259765625,106.74108900967985,1.1399999856948622,72.1659804244398,34.1081531651584,141.45167174283415,307.9687438673903,4.7486515301917835,4.02936443818854,-118.26246702381542,1.2799999713897448
1773506940999918300,24.14891845703125,106.70178240258247,1.2799999713897383,72.52897979535078,34.10816269267373,141.41236513573676,308.3203056816599,4.748651530191788,4.0293644381885345,-118.26247905933369,1.4299999475478768
1773506941999925200,25.14892529296875,106.53125017508864,1.1499999761581132,65.16275539042881,34.10817177077239,141.24183290824294,311.13280595428114,4.748651530191788,4.029364438188533,-118.26248938581955,1.4299999475478766
1773506942999934200,26.148934326171876,106.6109010539949,1.2300000190734555,69.69581916068363,34.10818180550059,141.3214837871492,316.4062440073894,4.748651530191788,4.029364438188534,-118.26249912829303,1.4299999475478766
1773506943999939300,27.148939208984373,106.18792739324272,1.7999999523162469,112.19326515654213,34.10818854433411,140.898510126397,313.2421817446693,4.7486515301917835,4.029364438188539,-118.26250851197581,1.2999999523162569
1773506944999946500,28.148946533203127,106.4693604260683,1.899999976158124,176.95872101975988,34.10819142746495,141.1799431592226,312.8906211261913,4.748651530191771,4.029364438188553,-118.2625127841834,0.8700000047683634
1773506945999947000,29.148947021484375,107.3642578870058,1.080000042915334,100.58706773356246,34.10819471746115,142.0748406201601,304.453120640125,4.748651530191772,4.029364438188553,-118.26252002123248,0.8700000047683634
1773506946999954700,30.14895458984375,106.99975593294948,1.100000023841848,102.4497893596596,34.10819575037514,141.71033866610378,287.5781199595222,4.748651530191771,4.029364438188553,-118.26253623855928,0.8700000047683636
1773506947999956500,31.14895654296875,107.46063250582665,1.0599999427795133,58.82888334298455,34.10820370301036,142.17121523898095,295.3124919788956,4.748651530191789,4.029364438188533,-118.26255932354998,1.4600000381469347
1773506948999964200,32.14896411132813,107.59948794450611,1.0599999427794373,30.457508495801264,34.10821953502041,142.3100706776604,301.2890478542655,4.7486515301918635,4.029364438188443,-118.26259184055888,2.819999933242522
1773506949999965000,33.14896484375,107.88513247296214,0.8899999856947983,53.14883357360362,34.108224955422116,142.59571520611644,301.9921729646715,4.7486515301918635,4.029364438188443,-118.26260731782708,2.8199999332425225
1773506950999973400,34.14897338867188,106.40470283199102,1.1482629908072732,103.39532486528925,34.108210062142994,141.1152855651453,312.88818560049435,3.601027456885255,3,-118.2625799065629,0.8988481120891691
1773506951999972900,35.148972900390625,106.38954604323953,1.068360955946179,72.89497074352929,34.10821767191337,141.10012877639383,306.33601142791593,3.8246872093270947,3,-118.26259603334456,1.1869116895571783
1773506952999976700,36.148976806640626,106.27379488572478,1.1704799995093578,74.33861683942882,34.10823030941491,140.98437761887908,312.7844262317267,2.4514637821403116,3,-118.26260426884934,1.2748922983236637
1773506953999980000,37.14897998046875,106.73173792473972,1.2005699346060115,81.94156227339961,34.1082347059339,141.44232065789402,301.16916898783,3.2990345925521796,3,-118.26261631663154,1.1871628456644134
1773506954999984400,38.148984375,106.64064877573401,1.2855126733350408,82.09067969454217,34.108232529671476,141.3512315088883,279.70831275002524,3.735678427982497,3,-118.26263505067813,1.2688565562019156
1773506955999987500,39.148987548828124,107.91712292004377,0.6968310871398028,124.47015026701408,34.108225864968965,142.62770565319806,228.42921370811652,3.9848348436426955,3.0655101477589017,-118.2626390232649,0.4283712745090795
1773506956999990000,40.14898999023438,108.42387996520847,0.932623472553156,87.13916591527897,34.10823450207053,143.13446269836277,288.5756268861901,3.9294151117749867,3,-118.26264939345096,0.8456087817165028
1773506957999993300,41.148993408203125,108.44500412978232,1.1532359182983807,118.9148429041405,34.10824690273304,143.15558686293662,290.4860134363633,3.929415122364825,3,-118.26265829571443,0.7797280034463565
