session,frame_file,frame_index,video_time_s,frame_abs_ms,lat,lon,altitude,speed,bearing,horizontalAccuracy,in_gps_range
2622_Farwell_Ave-2026-03-14_16-40-32,2622_Farwell_00028.jpg,28,29.971454948956943,1773506462346.4548,34.1063598958148,-118.25987474982388,96.18340230594475,1.0389426415688898,4.5703130030880725,4.7486515301917755,True
2622_Farwell_Ave-2026-03-14_16-40-32,2622_Farwell_00029.jpg,29,30.97161473590768,1773506463346.6147,34.10637357912771,-118.25987367480546,96.3771228076496,1.1604063277448555,4.570313061904804,4.748651530191779,True
2622_Farwell_Ave-2026-03-14_16-40-32,2622_Farwell_00030.jpg,30,31.97177452285841,1773506464346.7744,34.106386641731234,-118.25987333660198,96.52550075098944,1.1695888594460715,4.326302926576962,4.748651530191779,True
2622_Farwell_Ave-2026-03-14_16-40-32,2622_Farwell_00031.jpg,31,32.97193430980914,1773506465346.9343,34.10640015001399,-118.2598727289728,97.50680098341596,1.1293511743353033,127.36064141106084,4.027194248974365,True
2622_Farwell_Ave-2026-03-14_16-40-32,2622_Farwell_00032.jpg,32,33.972094096759875,1773506466347.094,34.10641455851604,-118.25987137932002,99.38636327825816,1.1154695372886638,234.9183142782304,3.052718105297928,True
2622_Farwell_Ave-2026-03-14_16-40-32,2622_Farwell_00033.jpg,33,34.97225388371061,1773506467347.254,34.10642596423435,-118.25987317539732,99.61486555986792,1.164796820600817,123.92468826887917,3.8116007275444,True
2622_Farwell_Ave-2026-03-14_16-40-32,2622_Farwell_00034.jpg,34,35.97241367066134,1773506468347.4136,34.10643926481688,-118.2598747027519,99.73734246498115,1.104940492397986,234.77221047836883,3.945533191346238,True
2622_Farwell_Ave-2026-03-14_16-40-32,2622_Farwell_00035.jpg,35,36.97257345761207,1773506469347.5735,34.10645008173316,-118.25987229065724,99.66686088975486,0.9549038396627008,10.87756791542298,3.9442605506820136,True
2622_Farwell_Ave-2026-03-14_16-40-32,2622_Farwell_00036.jpg,36,37.9727332445628,1773506470347.7332,34.106456900834026,-118.2598768467133,99.55625782159412,0.7796748094527238,132.3379055952078,3.83252166520798,True
2622_Farwell_Ave-2026-03-14_16-40-32,2622_Farwell_00037.jpg,37,38.972893031513536,1773506471347.893,34.106468756703876,-118.25987968798832,99.6011517847808,0.7859961984348062,233.3815043262031,3.935998173582427,True
2622_Farwell_Ave-2026-03-14_16-40-32,2622_Farwell_00038.jpg,38,39.973052818464275,1773506472348.0527,34.1064836622409,-118.25987622324304,99.44789718205335,1.1549290764205062,9.694441037126309,3.78220024716344,True
2622_Farwell_Ave-2026-03-14_16-40-32,2622_Farwell_00039.jpg,39,40.97321260541501,1773506473348.2126,34.10649190463646,-118.25988171571235,99.52918649893768,1.0387356025140906,118.93826564090232,3.7660119456629046,True
2622_Farwell_Ave-2026-03-14_16-40-32,2622_Farwell_00040.jpg,40,41.97337239236574,1773506474348.3723,34.10650466184424,-118.25988563078702,100.44056456500864,1.1810838929793346,216.28389513513488,3.799452021479955,True
2622_Farwell_Ave-2026-03-14_16-40-32,2622_Farwell_00041.jpg,41,42.97353217931647,1773506475348.5322,34.10651807331295,-118.25987723592502,100.78991757974272,1.26497646048259,13.351766078859448,3.72461283573343,True
2622_Farwell_Ave-2026-03-14_16-40-32,2622_Farwell_00042.jpg,42,43.9736919662672,1773506476348.692,34.10652351399636,-118.25987019786862,100.82375458091954,1.0742826342558314,23.827765620182586,3.731410153087786,True
2622_Farwell_Ave-2026-03-14_16-40-32,2622_Farwell_00043.jpg,43,44.973851753217936,1773506477348.8518,34.10653113611879,-118.25986397017776,100.40375792280194,1.1494110551892136,27.231997527279653,3.740160496203594,True
2622_Farwell_Ave-2026-03-14_16-40-32,2622_Farwell_00044.jpg,44,45.97401154016867,1773506478349.0117,34.10653884970567,-118.25986163410585,100.42754090851204,0.9944109624922914,11.366445768596474,3.7698316883604046,True
2622_Farwell_Ave-2026-03-14_16-40-32,2622_Farwell_00045.jpg,45,46.9741713271194,1773506479349.1714,34.10654553455488,-118.25985425898936,100.4443902374736,0.9903517351577832,16.26347942597818,3.7947168119173655,True
2622_Farwell_Ave-2026-03-14_16-40-32,2622_Farwell_00046.jpg,46,47.97433111407013,1773506480349.331,34.10655399388781,-118.25984492257,101.2514339497089,1.2014538397820638,16.12449122674418,3.7577302108321775,True
2622_Farwell_Ave-2026-03-14_16-40-32,2622_Farwell_00047.jpg,47,48.974490901020864,1773506481349.491,34.10656640534209,-118.2598332356882,102.0655595416668,1.571890312289385,26.758222412316737,3.688916318844059,True
2622_Farwell_Ave-2026-03-14_16-40-32,2622_Farwell_00048.jpg,48,49.9746506879716,1773506482349.6506,34.106572467138484,-118.25983540342288,102.63668640902888,1.0378825639148148,13.312135649830145,3.6889163234902034,True
2622_Farwell_Ave-2026-03-14_16-40-32,2622_Farwell_00049.jpg,49,50.97481047492233,1773506483349.8103,34.10658045634674,-118.259834303912,102.60790471985068,0.9163983714722176,19.64792183715216,3.678896409208499,True
2622_Farwell_Ave-2026-03-14_16-40-32,2622_Farwell_00050.jpg,50,51.97497026187306,1773506484349.9702,34.106588560456665,-118.2598284914012,102.33993207125695,1.0227479099804384,47.0205853030875,3.630685747656393,True
2622_Farwell_Ave-2026-03-14_16-40-32,2622_Farwell_00051.jpg,51,52.97513004882379,1773506485350.13,34.106599899401694,-118.25981673189584,101.7442019538356,1.402978110066798,50.777015822299006,3.555604542143648,True
2622_Farwell_Ave-2026-03-14_16-40-32,2622_Farwell_00052.jpg,52,53.975289835774525,1773506486350.2898,34.10660739976222,-118.25980954560544,101.13948056761988,1.2012368727944016,46.76871534725174,3.5005449603646186,True
2622_Farwell_Ave-2026-03-14_16-40-32,2622_Farwell_00053.jpg,53,54.97544962272526,1773506487350.4497,34.10661792689521,-118.25981047124212,100.6333652432978,1.115208338421328,151.2115351894922,3.4538480508495155,True
2622_Farwell_Ave-2026-03-14_16-40-32,2622_Farwell_00054.jpg,54,55.97560940967599,1773506488350.6094,34.106629457195815,-118.25981991777148,101.13980872563116,0.827498157210284,332.459981332182,3.4072906412606425,True
2622_Farwell_Ave-2026-03-14_16-40-32,2622_Farwell_00055.jpg,55,56.97576919662672,1773506489350.7693,34.10663837708368,-118.25982520375874,101.4376937390367,0.5849229938165675,309.2061998822677,3.368776751151068,True
2622_Farwell_Ave-2026-03-14_16-40-32,2622_Farwell_00056.jpg,56,57.975928983577454,1773506490350.929,34.10665577920089,-118.2598188284465,102.16087679479392,1.2233037897776466,237.47491994973143,3.3687767499584824,True
2622_Farwell_Ave-2026-03-14_16-40-32,2622_Farwell_00057.jpg,57,58.976088770528186,1773506491351.0889,34.106666750528824,-118.25981085279636,102.5551501305097,1.4146224453633225,138.29117362632914,3.3640405306960126,True
2622_Farwell_Ave-2026-03-14_16-40-32,2622_Farwell_00058.jpg,58,59.97624855747892,1773506492351.2483,34.1066759163778,-118.25981269793324,103.5777132290565,1.160111886410493,230.62180159787343,3.3314762873710335,True
2622_Farwell_Ave-2026-03-14_16-40-32,2622_Farwell_00059.jpg,59,60.97640834442965,1773506493351.4084,34.10668882381737,-118.2598167767544,103.40764113153952,1.3090253401338896,128.19002775363884,3.2787829529951895,True
2622_Farwell_Ave-2026-03-14_16-40-32,2622_Farwell_00060.jpg,60,61.97656813138038,1773506494351.568,34.10669777911503,-118.25982430061558,103.2972078046694,1.1622384019279757,354.5564318175175,3.2626539090414957,True
2622_Farwell_Ave-2026-03-14_16-40-32,2622_Farwell_00061.jpg,61,62.976727918331115,1773506495351.728,34.1067093107192,-118.25982695912454,103.4359077416226,1.252316461384157,357.85933116792376,3.244137519842297,True
2622_Farwell_Ave-2026-03-14_16-40-32,2622_Farwell_00062.jpg,62,63.97688770528185,1773506496351.8877,34.10671939113951,-118.2598299210264,103.58280726445612,1.130227565419989,356.98374533482485,3.210051274973152,True
2622_Farwell_Ave-2026-03-14_16-40-32,2622_Farwell_00063.jpg,63,64.97704749223259,1773506497352.0476,34.106730581470174,-118.25983545733564,103.8174231327754,1.0909185482065789,348.5461283809891,3.195560378315485,True
2622_Farwell_Ave-2026-03-14_16-40-32,2622_Farwell_00064.jpg,64,65.97720727918332,1773506498352.2073,34.106740756312576,-118.25984070424454,104.07324908522772,1.0540693168454836,344.22754510976216,3.1689223289316044,True
2622_Farwell_Ave-2026-03-14_16-40-32,2622_Farwell_00065.jpg,65,66.97736706613405,1773506499352.3672,34.10675267474426,-118.25984254334976,104.16294558422236,0.9903413962981308,352.41552812761455,3.163711803005846,True
2622_Farwell_Ave-2026-03-14_16-40-32,2622_Farwell_00066.jpg,66,67.97752685308478,1773506500352.5269,34.10676481478533,-118.25984230894782,104.506347889428,0.9554480338136327,230.3692661165415,3.154147039523467,True
2622_Farwell_Ave-2026-03-14_16-40-32,2622_Farwell_00067.jpg,67,68.97768664003551,1773506501352.6863,34.106776368959125,-118.25984089457518,104.7311334992195,1.0746550990717434,1.9613906337797216,3.160243497055106,True
2622_Farwell_Ave-2026-03-14_16-40-32,2622_Farwell_00068.jpg,68,69.97784642698625,1773506502352.8464,34.10678725974328,-118.25983967286447,104.79944439455204,1.0684591472643876,6.689779059530789,3.1698628750568387,True
2622_Farwell_Ave-2026-03-14_16-40-32,2622_Farwell_00069.jpg,69,70.97800621393698,1773506503353.006,34.10679861390516,-118.25983860961138,104.86483502995708,1.081521674048764,10.51436844157706,3.178122309850979,True
2622_Farwell_Ave-2026-03-14_16-40-32,2622_Farwell_00070.jpg,70,71.97816600088771,1773506504353.166,34.10680856177932,-118.25983818129698,105.06628399318473,1.104477968810268,8.73048525897307,3.1923277632687954,True
2622_Farwell_Ave-2026-03-14_16-40-32,2622_Farwell_00071.jpg,71,72.97832578783844,1773506505353.3257,34.106818248240074,-118.2598410068164,105.4192126145256,1.0684136521826375,126.0459909332512,3.19337379423329,True
2622_Farwell_Ave-2026-03-14_16-40-32,2622_Farwell_00072.jpg,72,73.97848557478918,1773506506353.4856,34.10682617156549,-118.2598444636154,105.7018837318991,1.102398228546056,347.3823864812795,3.2157808995046655,True
2622_Farwell_Ave-2026-03-14_16-40-32,2622_Farwell_00073.jpg,73,74.97864536173991,1773506507353.6453,34.10683198014277,-118.25984460658417,106.04364290877668,1.062035054705675,344.8270865882369,3.2157808971138144,True
2622_Farwell_Ave-2026-03-14_16-40-32,2622_Farwell_00074.jpg,74,75.97880514869064,1773506508353.8052,34.10684041814988,-118.25984338158204,106.60050534871006,1.0780282085845116,226.87318117126696,3.1996418609387263,True
2622_Farwell_Ave-2026-03-14_16-40-32,2622_Farwell_00075.jpg,75,76.97896493564137,1773506509353.9648,34.10684878137469,-118.25984001005575,106.95513986498436,1.0106071385970954,7.380010175759582,3.1702042506715595,True
2622_Farwell_Ave-2026-03-14_16-40-32,2622_Farwell_00076.jpg,76,77.9791247225921,1773506510354.1248,34.10685892398596,-118.2598389414614,107.14319267655124,1.1042058952704314,127.773097562894,3.163667459375997,True
2622_Farwell_Ave-2026-03-14_16-40-32,2622_Farwell_00077.jpg,77,78.97928450954284,1773506511354.2844,34.106865609672845,-118.25983990197692,107.3512840071672,1.0640145883613,357.0281269736404,3.151761204987219,True
2622_Farwell_Ave-2026-03-14_16-40-32,2622_Farwell_00078.jpg,78,79.97944429649357,1773506512354.4443,34.106872560722934,-118.2598423657081,107.32579305752992,0.981362915829006,228.79404510376705,3.141149096610585,True
2622_Farwell_Ave-2026-03-14_16-40-32,2622_Farwell_00079.jpg,79,80.9796040834443,1773506513354.604,34.106879888450244,-118.2598404482479,107.33073889622696,0.9208321904118498,128.30178922898398,3.1165000869573847,True
2622_Farwell_Ave-2026-03-14_16-40-32,2622_Farwell_00080.jpg,80,81.97976387039503,1773506514354.764,34.106889398430106,-118.2598399431295,107.63664399895784,0.9939378219126156,359.5763747657499,3.1067811343678815,True
2622_Farwell_Ave-2026-03-14_16-40-32,2622_Farwell_00081.jpg,81,82.97992365734576,1773506515354.9236,34.106899410001716,-118.25984037577652,107.50524976963835,1.1508806981235955,358.5442935528188,3.104067239291219,True
2622_Farwell_Ave-2026-03-14_16-40-32,2622_Farwell_00082.jpg,82,83.9800834442965,1773506516355.0835,34.106910048755815,-118.25983911141726,107.01701995689352,1.3128849377334528,230.53975831126544,3.0991415314572817,True
2622_Farwell_Ave-2026-03-14_16-40-32,2622_Farwell_00083.jpg,83,84.98024323124723,1773506517355.2432,34.106922204313165,-118.259830632617,106.91867520038744,1.6679778953213942,14.416263531118323,3.1174135326506973,True
2622_Farwell_Ave-2026-03-14_16-40-32,2622_Farwell_00084.jpg,84,85.98040301819796,1773506518355.403,34.10692855450282,-118.25982672381508,107.57303614888598,1.6769665229245512,126.58833511638652,3.1501539384815467,True
2622_Farwell_Ave-2026-03-14_16-40-32,2622_Farwell_00085.jpg,85,86.9805628051487,1773506519355.5627,34.106932697516356,-118.2598425116764,108.740495818839,1.0637113867492165,312.43690837573666,3.1494724354836423,True
2622_Farwell_Ave-2026-03-14_16-40-32,2622_Farwell_00086.jpg,86,87.98072259209943,1773506520355.723,34.106947269684525,-118.25984151226552,109.1086659333542,1.1600128001526526,356.2831196879011,3.1404731520710953,True
2622_Farwell_Ave-2026-03-14_16-40-32,2622_Farwell_00087.jpg,87,88.98088237905016,1773506521355.8823,34.106959452680954,-118.2598390811596,109.16819418122412,1.3424045967118214,243.07481070045193,3.1238479261339496,True
2622_Farwell_Ave-2026-03-14_16-40-32,2622_Farwell_00088.jpg,88,89.98104216600089,1773506522356.0422,34.106971002750235,-118.25983471135557,108.85213353560754,1.4458880668117575,29.770883027972975,3.120973707194481,True
2622_Farwell_Ave-2026-03-14_16-40-32,2622_Farwell_00089.jpg,89,90.98120195295162,1773506523356.202,34.10698642776121,-118.25984081207385,108.79359341958214,1.4782532275726563,16.445210644403687,3.122723363314743,True
2622_Farwell_Ave-2026-03-14_16-40-32,2622_Farwell_00090.jpg,90,91.98136173990235,1773506524356.3618,34.10700023123065,-118.25983971463184,107.96304734769711,1.5908596396553998,22.75994980007354,3.1161600155212703,True
2622_Farwell_Ave-2026-03-14_16-40-32,2622_Farwell_00091.jpg,91,92.98152152685309,1773506525356.5215,34.10701139532492,-118.25983366279084,106.50824097788836,1.7741824681365044,34.222265362861776,3.091449842527881,True
2622_Farwell_Ave-2026-03-14_16-40-32,2622_Farwell_00092.jpg,92,93.98168131380382,1773506526356.6814,34.107016744893755,-118.25984855491976,106.3967655266581,1.2372676044751072,135.73133073312874,3.107877892656953,True
2622_Farwell_Ave-2026-03-14_16-40-32,2622_Farwell_00093.jpg,93,94.98184110075456,1773506527356.841,34.10702641315387,-118.25986250212104,106.06254055882356,1.33544867955336,345.073520547333,3.117965078711198,True
2622_Farwell_Ave-2026-03-14_16-40-32,2622_Farwell_00094.jpg,94,95.98200088770528,1773506528357.001,34.10702829335699,-118.25986537540908,106.26440770368303,0.8711902055385075,237.16497996665348,3.127926652360962,True
2622_Farwell_Ave-2026-03-14_16-40-32,2622_Farwell_00095.jpg,95,96.982160674656,1773506529357.1606,34.10702451348567,-118.25987190631248,107.21287748238332,0.4864428093566821,106.89040515657904,3.159610183244786,True
2622_Farwell_Ave-2026-03-14_16-40-32,2622_Farwell_00096.jpg,96,97.98232046160676,1773506530357.3206,34.1070161571353,-118.25988475011845,108.020597272218,0.5356531654622032,246.3760893666916,3.17330919370388,True
2622_Farwell_Ave-2026-03-14_16-40-32,2622_Farwell_00097.jpg,97,98.98248024855748,1773506531357.4802,34.1070152642401,-118.25989308083447,108.12429073934776,0.8307941910678204,261.38018729518825,3.1373560290723335,True
2622_Farwell_Ave-2026-03-14_16-40-32,2622_Farwell_00098.jpg,98,99.9826400355082,1773506532357.64,34.107022795109316,-118.2598970878512,107.94219487390107,0.705080667004864,220.1290231676898,3.1084311155576363,True
2622_Farwell_Ave-2026-03-14_16-40-32,2622_Farwell_00099.jpg,99,100.98279982245894,1773506533357.7998,34.10702269073488,-118.25990986430271,108.0867144796187,0.7973926983811503,105.30776008153688,3.10843111457833,True
2622_Farwell_Ave-2026-03-14_16-40-32,2622_Farwell_00100.jpg,100,101.98295960940968,1773506534357.9597,34.10703063920513,-118.25993047947036,108.50393752523212,1.3486486791713113,295.85580976908983,3.1124007056151974,True
2622_Farwell_Ave-2026-03-14_16-40-32,2622_Farwell_00101.jpg,101,102.9831193963604,1773506535358.1194,34.107038864744105,-118.2599410964608,109.1140490180114,1.387814412620801,296.9578602768936,3.14449946418374,True
2622_Farwell_Ave-2026-03-14_16-40-32,2622_Farwell_00102.jpg,102,103.98327918331114,1773506536358.2793,34.10705019363175,-118.25995413283646,110.01091899832628,1.6473638340630694,296.61528875529996,3.1833234022467938,True
2622_Farwell_Ave-2026-03-14_16-40-32,2622_Farwell_00103.jpg,103,104.98343897026189,1773506537358.439,34.10705907504942,-118.25996105572828,109.98254214033348,1.2710741144009985,299.9769556351449,3.1727780478523875,True
2622_Farwell_Ave-2026-03-14_16-40-32,2622_Farwell_00104.jpg,104,105.9835987572126,1773506538358.5989,34.10707033650718,-118.25997443725892,109.86782408606278,1.5836036838512175,309.0799686355586,3.1736668340484546,True
2622_Farwell_Ave-2026-03-14_16-40-32,2622_Farwell_00105.jpg,105,106.98375854416334,1773506539358.7583,34.107070799990815,-118.25998792343478,110.6500670518388,1.468838932791366,294.06004381882576,3.1720118962960764,True
2622_Farwell_Ave-2026-03-14_16-40-32,2622_Farwell_00106.jpg,106,107.98391833111408,1773506540358.9182,34.10706885766939,-118.25999382883246,111.28082677358998,0.841160487484502,178.88757009155103,3.163202730400675,True
2622_Farwell_Ave-2026-03-14_16-40-32,2622_Farwell_00107.jpg,107,108.9840781180648,1773506541359.078,34.107071933752714,-118.26000016731574,110.90473722683384,0.6525788529529157,105.738360142971,3.1391974341822997,True
2622_Farwell_Ave-2026-03-14_16-40-32,2622_Farwell_00108.jpg,108,109.98423790501552,1773506542359.2378,34.10707982597076,-118.26001370641436,110.35157384836998,1.0100691823192722,297.82818315924,3.1017469307405174,True
2622_Farwell_Ave-2026-03-14_16-40-32,2622_Farwell_00109.jpg,109,110.98439769196628,1773506543359.3977,34.10708831614224,-118.26002542274858,110.08563757390294,1.095925244073654,304.0271893648167,3.1207290493326565,True
2622_Farwell_Ave-2026-03-14_16-40-32,2622_Farwell_00110.jpg,110,111.984557478917,1773506544359.5574,34.10709353215625,-118.26003711581949,110.03821372224074,1.0689003891449842,304.12512829808463,3.162680521874028,True
2622_Farwell_Ave-2026-03-14_16-40-32,2622_Farwell_00111.jpg,111,112.98471726586774,1773506545359.7173,34.107094095788014,-118.26004967092308,109.84006548028051,1.024536858435905,293.90709257934475,3.1530893356551792,True
2622_Farwell_Ave-2026-03-14_16-40-32,2622_Farwell_00112.jpg,112,113.98487705281848,1773506546359.877,34.107099570152016,-118.26005920218928,109.82657856885,0.9972454298621952,297.6329723448677,3.1382576726929288,True
2622_Farwell_Ave-2026-03-14_16-40-32,2622_Farwell_00113.jpg,113,114.9850368397692,1773506547360.0369,34.107106469993795,-118.26006764200454,109.75267244094007,0.9927325250018738,310.3726031202549,3.106009567734628,True
2622_Farwell_Ave-2026-03-14_16-40-32,2622_Farwell_00114.jpg,114,115.98519662671994,1773506548360.1963,34.1071151543378,-118.26007830506606,109.70644172421254,0.9193040005079222,307.24731836557146,3.098728616680007,True
2622_Farwell_Ave-2026-03-14_16-40-32,2622_Farwell_00115.jpg,115,116.98535641367069,1773506549360.3564,34.10712183822053,-118.26008710994527,110.15751585065816,0.7365296531978305,292.67352878920144,3.086677197833115,True
2622_Farwell_Ave-2026-03-14_16-40-32,2622_Farwell_00116.jpg,116,117.9855162006214,1773506550360.516,34.107119247942336,-118.26009110618446,111.1301395947156,0.6861466591181704,241.28937405608224,3.057264999405834,True
2622_Farwell_Ave-2026-03-14_16-40-32,2622_Farwell_00117.jpg,117,118.98567598757214,1773506551360.676,34.107116800610655,-118.26008576665188,111.38168561943316,0.4248912091109686,206.69434539935364,3.0803792153002925,True
2622_Farwell_Ave-2026-03-14_16-40-32,2622_Farwell_00118.jpg,118,119.98583577452288,1773506552360.8357,34.10712200443167,-118.26008949360752,111.43385568514724,0.247652392948785,274.4340809135229,3.1441159182410785,True
2622_Farwell_Ave-2026-03-14_16-40-32,2622_Farwell_00119.jpg,119,120.9859955614736,1773506553360.9956,34.107124808780036,-118.26009236491797,111.5173206573954,0.2047782358694278,271.6579177469301,3.208104631181228,True
2622_Farwell_Ave-2026-03-14_16-40-32,2622_Farwell_00120.jpg,120,121.98615534842432,1773506554361.1553,34.10712706004579,-118.2600955269199,111.49237149537338,0.2112918473100996,195.54709647931224,3.2391773434306836,True
2622_Farwell_Ave-2026-03-14_16-40-32,2622_Farwell_00121.jpg,121,122.98631513537508,1773506555361.3152,34.107127909979695,-118.26009622706606,111.38460728864568,0.2779067069896261,-1.0,3.2553463209222877,True
2647_Glendale_Blvd-2026-03-14_16-34-31,2647_Glendale_00000.jpg,0,1.9669940079893475,1773506073405.994,34.10610764646132,-118.26080595499856,89.3554158223833,0.1691179374148645,150.4934283805068,15.643355589577126,True
2647_Glendale_Blvd-2026-03-14_16-34-31,2647_Glendale_00001.jpg,1,2.967160452729694,1773506074406.1604,34.106156516410735,-118.26077311501024,90.09722490446548,0.6600000262260437,174.9102206129502,5.882598013392454,True
