time,seconds_elapsed,yaw,qx,qz,roll,qw,qy,pitch
1773506270988807400,0.063807373046875,-2.463648002869985,0.6249228114758132,0.7062346992078,-1.4580918102744083,-0.23967893981212393,0.23077705858397565,0.026406928200329034
1773506270998843600,0.07384375,-2.4638374282465225,0.6255335561510348,0.7057391577565643,-1.4595955341037246,-0.23958187760065858,0.2307391940159265,0.025953274593080885
1773506271008879600,0.083879638671875,-2.46400659625898,0.6261014290692629,0.7052766473433878,-1.4609615982078004,-0.23952890262128362,0.2306679743985565,0.025433436686314866
1773506271018915600,0.09391552734375,-2.464184731860755,0.6265793587819295,0.7048957734011778,-1.4620437917391251,-0.23952923398290774,0.2305339614458911,0.024839236591877444
1773506271028951600,0.10395166015625,-2.4643930313470017,0.6269492783523047,0.7046175345819473,-1.462789154559417,-0.23957664971921408,0.23032958496846478,0.024186071236570534
1773506271038987500,0.113987548828125,-2.4646039962017974,0.6272084884660094,0.7044380547700025,-1.4632183215985481,-0.23966111326058787,0.23008489735227408,0.02352831660850486
1773506271049023700,0.124023681640625,-2.464869894056892,0.6274055735775875,0.7043259015705992,-1.4634537494912974,-0.23974856137897363,0.2297998577764482,0.02287081048776807
1773506271059059700,0.134059814453125,-2.465322760708837,0.6276182430426965,0.7042412007014418,-1.463668171909289,-0.2397767505738724,0.2294489710080468,0.022200135345929416
1773506271069095700,0.144095703125,-2.4659434051514375,0.6278530862820582,0.7041737115455743,-1.4638944646939747,-0.23974212381386195,0.22904953096741312,0.021537316998582308
1773506271079131600,0.154131591796875,-2.4665338562118206,0.6281278001595032,0.7040636007012983,-1.4642475019168921,-0.23970117952895625,0.22867747043922812,0.020882534997575992
1773506271089168600,0.164168701171875,-2.466904904675438,0.6283849127947138,0.7039200757370832,-1.464627536445806,-0.23972997107351962,0.2283824160060412,0.020241923486696872
1773506271099204600,0.17420458984375,-2.466992819233875,0.6286205085330236,0.7037324813512025,-1.4650532033782837,-0.23984055023600698,0.22819586071663817,0.019641564178883915
1773506271109240600,0.184240478515625,-2.466829141801573,0.6288270745792751,0.703514547291767,-1.4654934003565794,-0.240024661756145,0.22810495899998,0.019083460450219934
1773506271119276500,0.194276611328125,-2.466530052779862,0.6289889953308045,0.7033059694135724,-1.4658748948605897,-0.24024189159071596,0.22807318614041866,0.01859252566051955
1773506271129312500,0.2043125,-2.466317650338273,0.6290962965998178,0.7031649382337605,-1.466097873728456,-0.2404247078036335,0.22801938270012104,0.018170883654429933
1773506271139348500,0.214348388671875,-2.4664082045898708,0.6291652166461397,0.7031253441238939,-1.4661252927711874,-0.24051293960723735,0.22785825769026796,0.017782017289413452
1773506271149384400,0.224384521484375,-2.4668180197643848,0.6292681167354206,0.7031261733230633,-1.4661493695149348,-0.24048644148572518,0.22759945628883893,0.01740224756429233
1773506271159420400,0.23442041015625,-2.4674097560102144,0.6293962447414673,0.7031446433555482,-1.46618994177756,-0.24039121215143017,0.22728854018539726,0.017031610058552384
1773506271169456400,0.244456298828125,-2.4680584833551795,0.6295582131490611,0.7031452210919066,-1.4663181679699142,-0.24025775572171926,0.22697932814725236,0.016687147414246754
1773506271179492400,0.254492431640625,-2.4686653351318806,0.6297896621004517,0.7030739047758208,-1.466666133061983,-0.24010676606815995,0.2267176240412269,0.01636570283703283
1773506271189528600,0.264528564453125,-2.4691097994028577,0.6300607032182689,0.7029308634501628,-1.467186971249007,-0.23998674439692608,0.22653507266556155,0.01606524562880835
1773506271199564500,0.274564453125,-2.4692470501982786,0.6303483585969973,0.7027045490468011,-1.467862521442386,-0.2399500274678319,0.22647578700951804,0.015787575469330347
1773506271209600500,0.2846005859375,-2.4690313201614593,0.6306322365294187,0.7024031054440016,-1.468654327333329,-0.2400128178422254,0.226554391058032,0.015546001619759253
1773506271219636500,0.294636474609375,-2.4686607588225047,0.6309435841289823,0.7020424852170416,-1.4695495251999269,-0.2401404871252006,0.22666958597918263,0.015233748847204989
1773506271229672700,0.304672607421875,-2.4679397833069525,0.6310578679412413,0.7017804996415925,-1.4700405190295927,-0.24039818087343048,0.22688971410134595,0.01504379432812086
1773506271239708700,0.314708740234375,-2.4669252096513947,0.6310625791442496,0.7015506008806051,-1.470384901946139,-0.24071269286289443,0.22725383090423382,0.015051145932060002
1773506271249744600,0.32474462890625,-2.4662082263037504,0.6309776822580956,0.7014669499031992,-1.4704035502494173,-0.2409368623287542,0.22750996793492906,0.01513045793223217
1773506271259780600,0.334780517578125,-2.4661706695249275,0.6308553230030282,0.7015681995302151,-1.4701024990066445,-0.24095263326867564,0.2275203527403196,0.015230174665936264
1773506271269816800,0.34481689453125,-2.466621728714687,0.63072340954988,0.7017865052058021,-1.4696412849510696,-0.24079265501900377,0.2273821771660434,0.015400967000700589
1773506271279852800,0.354852783203125,-2.467098597556327,0.630500896002595,0.7020911281138547,-1.4689647969882818,-0.24060267940666571,0.22725993751059723,0.015714608687047008
1773506271289888800,0.364888671875,-2.467288429906706,0.6302024214578045,0.7023994560933458,-1.468202034962042,-0.24049062088261042,0.22725394914036862,0.016131256902947394
1773506271299925800,0.37492578125,-2.4671223659721053,0.6298441582923121,0.7026818666182512,-1.4673901385625072,-0.24050421778319347,0.227359643143353,0.016563400985223912
1773506271309961700,0.384961669921875,-2.4666519179320128,0.6294420066948142,0.7029356999309327,-1.4665387500346165,-0.24064139434402512,0.22754305201979064,0.016957477464920555
