time,seconds_elapsed,altitude,speedAccuracy,bearingAccuracy,latitude,altitudeAboveMeanSeaLevel,bearing,horizontalAccuracy,verticalAccuracy,longitude,speed
1773504692220852700,-7.697147216796875,111.1706673609743,-1,-1,34.10840229739204,145.8812500941286,-1,26.082172010293707,13.137712507290544,-118.2633869554727,-1
1773504699985038000,0.0670380859375,111.1706673609743,-1,-1,34.10840229739204,145.8812500941286,-1,26.082172010293707,13.137712507290544,-118.2633869554727,-1
1773504700004025900,0.08602587890625,109.84804302770945,-1,-1,34.108342968332366,141.53592831213328,-1,406.1565774297884,37.65733822501486,-118.26320948214422,-1
1773504700572569900,0.65456982421875,110.58070407363056,-1,-1,34.10848941800778,145.29128680678485,-1,25.94607935252634,6.537811929812913,-118.26352155472891,-1
1773504700579012600,0.6610126953125,107.55561099501728,0.75,25.968478262131445,34.10849458937357,142.26619372817157,289.6875,16.912471747633937,6.537811929812913,-118.26346774026135,1.8200000524520874
1773504702000012000,2.082011962890625,105.6929931640625,1.4700000286102295,-1,34.10847977172901,140.4035758972168,-1,8.760409847336318,6,-118.26349702087455,0
1773504703000010000,3.082010009765625,105.7313232421875,1.1100000143051147,55.345203844626326,34.1084590733022,140.4419059753418,245.390625,5.822689406793812,4,-118.263534984077,1.0499999523162842
1773504704000008700,4.0820087890625,105.361572265625,1.0099999904632568,51.697831601420745,34.108478801653355,140.0721549987793,272.4609375,4.66682036802226,4,-118.26352676886843,1.0499999523162842
1773504705000007700,5.082007568359375,106.1485595703125,0.2199999988079071,7.236123534085888,34.10848737711353,140.8591423034668,279.84375,3.9670338789432438,4,-118.26351913269833,1.1200000047683716
1773504706000006700,6.082006591796875,106.4005126953125,0.15000000596046448,8.391279277464294,34.10848813166251,141.1110954284668,279.140625,3.803678891061272,4,-118.2635368322428,1.2000000476837158
1773504707000390100,7.08239013671875,105.86962890625,0.5400000214576721,17.48443562422827,34.10848184566295,140.5802116394043,279.84375,3.7309107149478087,4,-118.26355335284133,1.149999976158142
1773504708000397300,8.082397216796876,105.48370361328125,0.5699999928474426,20.64624630424306,34.108457273620665,140.19428634643555,279.84375,3.4976748536609263,3,-118.2635656515694,1.149999976158142
1773504709000391200,9.08239111328125,104.71148681640625,1.2599999904632568,28.221644971197346,34.108446827189375,139.42206954956055,279.84375,3.526011629155645,3,-118.26357582070372,1.590000033378601
1773504710000386800,10.08238671875,104.42596435546875,0.8700000047683716,30.858289236119028,34.108436599503584,139.13654708862305,279.84375,3.5333633357405576,3,-118.26358597378447,1.590000033378601
1773504711000383000,11.082383056640625,103.71112060546875,0.7400000095367432,33.769513935864396,34.10842879762121,138.42170333862305,279.84375,3.5350068032158974,3,-118.26359603118833,1.159999966621399
1773504712000372700,12.082372802734374,103.30126953125,1.659999966621399,40.11944859967145,34.10841999202758,138.0118522644043,279.84375,3.5354038016204568,3,-118.26360851776893,1.159999966621399
1773504713000367600,13.08236767578125,102.65740966796875,1.0299999713897705,11.552708320659212,34.10840934608988,137.36799240112305,221.1328125,3.269522191715426,3,-118.26362250584098,1.159999966621399
1773504714000361500,14.082361572265626,102.65740979090333,1.0299999713897532,71.9476918888155,34.10840161112489,137.36799252405763,221.13280786254606,4.597859561816166,4.029364438188544,-118.26363029575434,1.1599999666213796
1773504715000352300,15.082352294921876,102.89361578784883,0.43000000715255393,43.55280186955687,34.108396801251736,137.60419852100313,221.13280930175947,4.469805744893851,4.029364438188555,-118.26363331437273,0.8000000119209227
1773504716000350000,16.082349853515623,102.15637218486518,1.2599999904632373,91.15702593285658,34.10838590590024,136.86695491801947,220.42968308567075,4.630863501687252,4.029364438188545,-118.26363544336273,1.1200000047683543
1773504717000342800,17.0823427734375,101.54711924586445,1.4800000190734652,112.07675605510562,34.10837531428613,136.25770197901875,220.4296832827684,4.702854591393603,4.029364438188547,-118.2636331462844,1.0700000524520723
1773504718000330500,18.08233056640625,101.61602794658393,0.9200000166892863,66.55910001137117,34.10836313923122,136.32661067973822,220.42968308572054,4.731456082195207,4.029364438188546,-118.26363063407166,1.1200000047683543
1773504719000326700,19.08232666015625,101.78283705282956,1.6599999666213672,107.60580394340452,34.10834608411854,136.49341978598386,220.07812010888608,4.7417111857722,4.029364438188541,-118.2636259581243,1.249999999999976
1773504720000315100,20.082315185546875,102.06823749653995,1.360000014305077,73.46581217116723,34.10832740769623,136.77882022969425,220.07811913071623,4.746126007781746,4.02936443818853,-118.26362333996725,1.4999999999999583
1773504721000304000,21.08230419921875,101.5503541957587,0.34999999403952575,18.90664231732648,34.10831168701696,136.260936928913,159.960940623755,4.748651530191791,4.029364438188529,-118.26360093313421,1.4999999999999583
1773504722000294100,22.082294189453126,101.18872082978487,0.37999999523162176,25.87463541650458,34.10830153007608,135.89930356293917,159.9609399781782,4.748651530191779,4.0293644381885425,-118.2635955465034,1.1900000572204381
1773504723000284700,23.08228466796875,100.98889172729105,1.0399999618530091,70.81478995736113,34.108290385476224,135.69947446044534,154.6875030921467,4.748651530191779,4.029364438188543,-118.2635868240816,1.1900000572204381
1773504724000276200,24.082276123046874,100.69702161010355,0.7200000286102171,49.025627562987175,34.10828205809865,135.40760434325784,148.00781633162524,4.74865153019178,4.0293644381885425,-118.26357586618103,1.1900000572204383
1773504725000266800,25.082266845703124,100.6451416593045,0.9599999785423217,106.55798074638452,34.10828017662204,135.3557243924588,140.97656529340946,4.748651530191768,4.029364438188556,-118.2635700900968,0.7300000190734816
1773504726000258800,26.0822587890625,100.34765634126961,0.7699999809265043,63.02213996279405,34.10827237687382,135.0582390744239,139.57031640189564,4.748651530191774,4.02936443818855,-118.26356023434514,0.9900000095367311
1773504727000251400,27.08225146484375,100.9134522061795,0.8000000119209235,88.79832059664724,34.10826828976072,135.6240349393338,146.9531274193514,4.748651530191769,4.029364438188556,-118.26355734610759,0.7300000190734813
1773504728000244200,28.082244140625,100.98980722203851,0.8399999737739461,68.75142497046116,34.108257828433814,135.7003899551928,157.14843983654254,4.748651530191775,4.02936443818855,-118.26355388956125,0.9900000095367311
1773504729000236500,29.082236572265625,100.88854991924018,0.7200000286102184,52.08973156860867,34.10824479551991,135.59913265239447,162.07031459544763,4.748651530191778,4.029364438188546,-118.2635502961908,1.1200000047683543
1773504730000230400,30.08223046875,100.81439223140478,0.7200000286102153,46.30198416412093,34.10823139903695,135.52497496455908,162.07031485737895,4.748651530191782,4.029364438188541,-118.26354580577387,1.259999990463232
1773504731000223000,31.082222900390626,101.21649184077978,0.7699999809264986,49.517396536846775,34.108220061197876,135.92707457393408,157.50000293042072,4.748651530191782,4.02936443818854,-118.263540257639,1.2599999904632322
1773504732000217000,32.082217041015625,101.0626222062856,0.7300000190734725,47.702244404914794,34.108208922553786,135.7732049394399,155.74219059611826,4.748651530191781,4.029364438188541,-118.26353451391174,1.2400000095367196
1773504733000211500,33.08221142578125,100.93487562332302,0.7300000190734727,48.09006715428566,34.10819731366878,135.64545835647732,156.79687794518156,4.748651530191781,4.029364438188541,-118.26352925101969,1.2300000190734632
1773504734000205600,34.08220556640625,101.36654715333134,1.2673514067696305,85.0207584254145,34.10817815042676,136.07712988648564,146.29859452584648,5.105477191178887,3.2476733668133164,-118.26353992724782,1.207531312020745
1773504735000200400,35.082200439453125,101.20529736485332,1.273068748847845,88.28269956890051,34.10816597314333,135.91588009800762,161.3862594650222,5.600341537300093,3.542414140539418,-118.26353958039907,1.168094515723846
1773504736000195000,36.082195068359376,101.2675670068711,1.2794910939251156,75.13927370839356,34.10815258896557,135.9781497400254,156.34587483490188,7.123225578617435,4.5705190396327335,-118.2635337745817,1.3795725455349535
1773504737000189200,37.082189208984374,101.35153877269477,1.2804744304815667,90.87918792819426,34.10814508683736,136.06212150584906,157.61733958487042,6.680744272358504,4.359276396746284,-118.26353240365768,1.1416076180549433
1773504738000184600,38.0821845703125,101.2793044866994,1.2856766574783831,84.10231694382391,34.10813319805986,135.9898872198537,154.59234813286,5.804699252813854,3.640800145540048,-118.26352581628302,1.2385810746213108
1773504739000179700,39.0821796875,101.11953893024474,1.2728760241612056,98.38136510287663,34.10812176187577,135.83012166339904,165.54340356871566,5.509380761710903,3.481749474953497,-118.2635248930272,1.048107676547884
1773504740000175900,40.08217578125,100.82298383768648,1.2604653735795428,95.20452757481621,34.10811308906347,135.53356657084078,139.083450847761,5.40036780965969,3.3060834615733574,-118.26351558613189,1.0718703604069275
1773504741000171000,41.0821708984375,100.74589145649225,1.289459269399549,97.80375193968574,34.10810385488,135.45647418964654,138.4401688788447,5.501791898808965,3.272932454168216,-118.26350958523594,1.0678313950694334
1773504742000167000,42.0821669921875,100.64712897781283,1.2856359777710018,88.43143629480736,34.10808960348736,135.35771171096712,163.2935668267355,5.482184299732588,3.2075329369578918,-118.26350962291171,1.1776692416978412
1773504743000162800,43.08216284179687,100.77923502307385,1.2792444934747604,91.0826890436694,34.108075813735645,135.48981775622815,153.60910213455358,5.472034412589067,3.1923723859883317,-118.26350275535302,1.1378617957470336
1773504744000158700,44.08215869140625,100.7630694359541,1.277165640840165,104.78734619351239,34.10806879208956,135.4736521691084,143.44274632049246,5.444439103419578,3.1220525023105963,-118.26349471299633,0.9874537021057542
1773504745000155000,45.08215478515625,100.72441968880594,1.2858938954723853,83.4178055431151,34.10805553082999,135.43500242196023,164.20652958134997,5.315753200903491,3.0394278714107883,-118.26349423815827,1.2489534737942485
1773504746000150800,46.08215087890625,100.59151382464916,1.279601274983535,90.47365114070112,34.108043664242025,135.30209655780345,156.89063426226315,5.4678796720936145,3.335738047468453,-118.26348791778857,1.1458519133913079
1773504747000147000,47.08214697265625,100.929433231242,1.288098803541306,95.85332280030977,34.10803287993987,135.6400159643963,159.0857847132511,5.545740849236133,3.49216460261871,-118.26348569919274,1.088879009554618
1773504748000147500,48.0821474609375,100.61453921440989,1.291734046699466,87.17009877863856,34.10802034018571,135.32512194756418,161.37515265012533,5.748791412887478,3.6608686287496788,-118.26347815435352,1.2007150385749623
1773504749000140500,49.082140625,100.57932898867875,1.1873392286761149,81.25022197211896,34.108008031322875,135.28991172183305,163.91041836264233,5.784112182422703,3.918409198698091,-118.26347287527803,1.184079096641364
1773504750000137200,50.08213720703125,100.58577068336308,1.3007312052134161,86.84273877023634,34.10799793490764,135.29635341651738,166.26879575870473,5.847487036875663,3.843283160363891,-118.26346632430096,1.2136446323682406
1773504751000133400,51.08213330078125,100.6942232856527,1.2904086750435133,82.67693996246125,34.10798599414573,135.404806018807,166.6308995032312,5.832686869015239,3.9087212004012026,-118.26345994185118,1.2646734385004006
1773504752000130600,52.08213061523438,100.49823916703463,1.283222484714558,83.24989675937496,34.10797497440112,135.20882190018892,169.68097500737616,5.749967562333644,3.803831931914589,-118.26345939159117,1.2489378331394885
1773504753000127200,53.08212719726563,100.43772395793349,1.2860827504376549,85.37889730227029,34.10796663058809,135.14830669108778,163.18961848285429,5.7552946243757015,3.796222681488056,-118.26344883095823,1.220514407505435
1773504754000128800,54.082128662109376,100.39405302610248,1.2848620799914472,89.52496347581499,34.10795740254862,135.10463575925678,163.8766797972172,5.676130007471253,3.885336790205092,-118.26344051844933,1.1628477333275775
1773504755000120600,55.08212060546875,100.38093430828303,1.2804365965697564,84.82910089463716,34.107945708875604,135.09151704143733,168.49265974485132,5.593196154892717,3.906147654368107,-118.26343314270463,1.2230125164772414
1773504756000121000,56.08212109375,100.40884097013623,1.2838056881587718,79.4008695746626,34.107931629534264,135.11942370329052,173.54698165693267,5.582284011978609,3.927579183520868,-118.26342789316983,1.3101114646948386
1773504757000115000,57.08211499023437,100.34619057364762,1.2795106610811398,81.93506837632097,34.10791978072948,135.05677330680192,176.49167095213943,5.578127208706725,3.955462182838071,-118.26342283309744,1.2653411606964675
1773504758000116700,58.08211669921875,100.29592352453619,1.2811731806701778,82.97365987134998,34.10791045852883,135.0065062576905,172.4313244329591,5.586120102052491,4.084870413961856,-118.26341599529427,1.2511102476547844
1773504759000109600,59.082109619140624,100.07689727656543,1.281406220173185,91.16308703625725,34.10790118915935,134.78748000971973,181.56935013150306,5.618100464026817,4.079166865303238,-118.26341967757311,1.1388814873064839
1773504760000106800,60.08210668945313,99.79813399910927,1.2692614169037,90.03718311443994,34.107887542194725,134.50871673226357,159.00044473590114,5.6167497396278065,3.984960206032699,-118.2634174712305,1.1417709725255376
1773504761000103400,61.082103515625,99.62551117502153,1.2496030827420912,95.34904409669119,34.10787773305339,134.33609390817583,152.33284377136516,5.673936502225806,4.028810865093782,-118.26341423140119,1.0611620216223847
1773504762000100900,62.082100830078126,99.35710821673274,1.2669629488432201,82.65818663653928,34.1078635463792,134.06769094988704,170.4782121977681,5.681690886494828,4.005263552427758,-118.26341541303415,1.24133927224592
1773504763000098800,63.082098876953125,99.26214484777302,1.257024491966999,97.97391517902714,34.10785438237517,133.9727275809273,171.244090852164,5.698803186247679,4.050463950237609,-118.26340884282143,1.0387537905507733
1773504764000096000,64.08209594726563,98.89434473030269,1.2537753099769675,84.36469614448758,34.1078437044433,133.604927463457,176.1260758679763,5.7462565138608745,3.9821939140902,-118.26340783624214,1.2031740699648426
1773504765000097500,65.08209765625,98.79911373369396,1.2584802000325521,83.37559440765676,34.107832706098776,133.50969646684825,170.59722477076974,5.7444669843297325,4.007312317083973,-118.26340602736732,1.2224657349527124
1773504766000094000,66.08209399414062,98.7438095677644,1.2618202080896788,89.3387591377186,34.10782182795883,133.4543923009187,173.47531371407158,5.624026729952005,3.895653256313975,-118.26341018357347,1.1437517301772517
1773504767000088300,67.08208837890625,98.87231054157019,1.2714880938030515,83.71615655352349,34.10780764247237,133.58289327472448,168.43784862085423,5.570957371709907,3.844145779452425,-118.2634095282326,1.230254846623784
1773504768000086000,68.0820859375,99.04909259546548,1.2714176363943066,87.33832902193689,34.10779188762823,133.75967532861978,165.21060384282217,5.480939349427534,3.753719287127031,-118.26340970367976,1.1791491316332898
1773504769000083500,69.08208349609374,98.81276568770409,1.2463274020640844,91.62721585603698,34.10778089762006,133.52334842085838,157.4489738564957,5.529836270911111,3.7867988541573676,-118.26340805032486,1.1008366409740546
1773504770000081700,70.08208154296875,98.84200190939009,1.271121344556093,93.7465234712743,34.107768506514994,133.5525846425444,169.74791638143725,5.5158629908566255,3.6882318623342134,-118.26340711424712,1.0979764092406648
1773504771000079000,71.0820791015625,98.9831315241754,1.2871757853330246,107.341453229099,34.10775968759107,133.6937142573297,162.28423839009196,5.516276915463566,3.762937325049129,-118.26340361323136,0.9714207977056034
1773504772000076000,72.08207592773438,99.0875659910962,1.2991471247717274,81.05141381003476,34.107743247290614,133.7981487242505,176.28025207567578,5.491865993900473,3.6672077920431203,-118.26340594147506,1.2986930813490951
1773504773000073500,73.08207348632813,98.96388281602412,1.286102995615571,90.99541228671544,34.10773256711602,133.67446554917842,170.92861091654635,5.510672768744186,3.689315707316575,-118.26339964695299,1.1451395658233476
1773504774000071000,74.08207080078125,98.86299119796604,1.2897800458936808,115.56689973152159,34.10772422443115,133.57357393112034,175.88425044518948,5.4809495483664525,3.7180411557143813,-118.26339914229021,0.9042443061674883
1773504775000068600,75.08206860351562,99.12313084304333,1.3258757038529465,117.61637154852703,34.10771418880474,133.83371357619762,168.83170900628235,5.435090381830281,3.6398712635762527,-118.26339548932576,0.9133890099955717
1773504776000066800,76.08206689453125,99.0629110680893,1.2243690162365193,78.5218189212368,34.107699233645576,133.7734938012436,167.8548783489734,5.382539456134568,3.6734910710118203,-118.26339382769144,1.263454455392876
1773504777000064300,77.08206420898438,98.67941555008292,1.1816818545311292,73.65696622036384,34.10769074702102,133.38999828323722,166.8990778355631,5.462412483169169,3.94086763122004,-118.2633846855728,1.299902396895051
1773504778000062500,78.0820625,98.5995086627081,1.2834064539629189,87.98996964177422,34.107679946057196,133.3100913958624,176.00063984942042,5.447458311302312,3.8907307792311316,-118.26338045354684,1.1818480208469488
1773504779000063500,79.0820634765625,98.39939923770726,1.2876483576171849,172.0137699570854,34.10767594528551,133.10998197086155,155.5064551588916,5.45974880404445,3.969967178654312,-118.26337745467481,0.606548628275674
1773504780000058000,80.08205810546875,98.07725748047233,1.2801708589248366,85.73831353408498,34.107660390939756,132.78784021362662,172.116084795315,5.494563869233163,3.861888703741652,-118.2633741627494,1.2097342220743699
1773504781000056300,81.08205639648438,97.90119769703597,1.2778311472546435,85.27230072679272,34.10764931986396,132.61178043019027,178.28155891869338,5.483249228692652,3.876928247175306,-118.26337233745413,1.2141952788611992
1773504782000053500,82.08205346679688,97.46592784486711,1.271104667724027,91.60881705589894,34.10763787294759,132.1765105780214,179.5428650710409,5.518448763567925,3.8562498628375654,-118.26337045985876,1.1241183487466975
1773504783000051000,83.08205102539063,97.28822242375463,1.270882065625789,130.06941833425705,34.10762725292108,131.99880515690893,192.7335126608133,5.528289170501552,3.8080527284994763,-118.26337249124026,0.7914687909858671
1773504784000048400,84.08204833984375,96.89095931313932,1.278267117570032,93.05042807290992,34.10761545146241,131.60154204629362,176.87628976955946,5.5002582869495535,3.6346090930030965,-118.2633659685692,1.112850010772052
1773504785000046300,85.08204638671874,96.83453767281026,1.279717187311419,78.04880117794673,34.10760123734492,131.54512040596455,175.59859188299592,5.4715704918944095,3.644253558331909,-118.26336533940568,1.3284403529422626
1773504786000043800,86.08204370117187,96.66297116409987,1.2749163290013488,66.15566287404191,34.1075815049729,131.37355389725417,177.98334115683258,5.396809982015668,3.5947530108203827,-118.26336049107726,1.5612795571349967
1773504787000041500,87.08204150390625,96.31037166900933,1.2463582758551977,82.87572761120981,34.107570525423405,131.02095440216362,166.83225150653212,5.35669148868293,3.7742894007634145,-118.26335580796687,1.2174763988445858
1773504788000039700,88.08203979492187,96.20129150245339,1.2679704316879117,65.85572118544202,34.10755565743788,130.91187423560768,162.00245773582253,5.306708659057152,3.7526506107518394,-118.26335251067557,1.5596447266818874
1773504789000036900,89.08203686523437,96.11551530659199,1.277781033708505,84.77439286137755,34.10754318012585,130.82609803974628,172.80669325548774,5.49705761204259,3.7070799862951853,-118.2633552403246,1.2207734460873128
1773504790000034800,90.08203491210938,96.1297911144793,1.291714892964119,99.24710872951424,34.10753584450103,130.8403738476336,169.21445113494917,5.495284174562626,3.7021572716485016,-118.2633543856664,1.0543395167818925
1773504791000033300,91.082033203125,96.12182720378041,1.2935812260731687,80.1720985425748,34.10752174033617,130.8324099369347,173.63759156286312,5.609321102043562,3.8396798241863968,-118.26335391301124,1.3073453827467454
1773504792000030700,92.08203076171876,95.70338424202055,1.2731343636468102,96.0522674047145,34.10751124655862,130.41396697517484,184.24280274774318,5.595860423204572,3.8928946969103175,-118.26335204369683,1.0734684388883595
1773504793000029000,93.08202880859375,95.72044584248215,1.28441415369747,112.49922245218875,34.10750321939176,130.43102857563645,170.4556283076303,5.5721297934171234,3.9428238803118982,-118.26334909613489,0.9248609269470889
1773504794000026400,94.0820263671875,95.85755531489849,1.2998380951094852,91.07020601024807,34.10748852415528,130.5681380480528,177.45777035610064,5.567626341496524,3.9395143912980206,-118.26334801824324,1.1564818658064877
1773504795000024600,95.08202465820312,95.8517757318914,0.9195290579092397,66.94857915277362,34.10748348892311,130.5623584650457,169.296587172851,5.5522059456355874,5.259040069566777,-118.26334374859363,1.1127862576967247
